"State.Name","State.Abbr","State.Code","Region","County.Name","County.Code"
"Idaho","ID","16",10,"Lincoln",63
"Idaho","ID","16",10,"Madison",65
"Idaho","ID","16",10,"Minidoka",67
"Idaho","ID","16",10,"Nez Perce",69
"Idaho","ID","16",10,"Oneida",71
"Idaho","ID","16",10,"Owyhee",73
"Idaho","ID","16",10,"Payette",75
"Idaho","ID","16",10,"Power",77
"Idaho","ID","16",10,"Shoshone",79
"Idaho","ID","16",10,"Teton",81
"Idaho","ID","16",10,"Twin Falls",83
"Idaho","ID","16",10,"Valley",85
"Idaho","ID","16",10,"Washington",87
"Illinois","IL","17",5,"Adams",1
"Illinois","IL","17",5,"Alexander",3
"Illinois","IL","17",5,"Bond",5
"Illinois","IL","17",5,"Boone",7
"Illinois","IL","17",5,"Brown",9
"Illinois","IL","17",5,"Bureau",11
"Illinois","IL","17",5,"Calhoun",13
"Illinois","IL","17",5,"Carroll",15
"Illinois","IL","17",5,"Cass",17
"Illinois","IL","17",5,"Champaign",19
"Illinois","IL","17",5,"Christian",21
"Illinois","IL","17",5,"Clark",23
"Illinois","IL","17",5,"Clay",25
"Illinois","IL","17",5,"Clinton",27
"Illinois","IL","17",5,"Coles",29
"Illinois","IL","17",5,"Cook",31
"Illinois","IL","17",5,"Crawford",33
"Illinois","IL","17",5,"Cumberland",35
"Illinois","IL","17",5,"De Witt",39
"Illinois","IL","17",5,"DeKalb",37
"Illinois","IL","17",5,"Douglas",41
"Illinois","IL","17",5,"DuPage",43
"Illinois","IL","17",5,"Edgar",45
"Illinois","IL","17",5,"Edwards",47
"Illinois","IL","17",5,"Effingham",49
"Illinois","IL","17",5,"Fayette",51
"Illinois","IL","17",5,"Ford",53
"Illinois","IL","17",5,"Franklin",55
"Illinois","IL","17",5,"Fulton",57
"Illinois","IL","17",5,"Gallatin",59
"Illinois","IL","17",5,"Greene",61
"Illinois","IL","17",5,"Grundy",63
"Illinois","IL","17",5,"Hamilton",65
"Illinois","IL","17",5,"Hancock",67
"Illinois","IL","17",5,"Hardin",69
"Illinois","IL","17",5,"Henderson",71
"Illinois","IL","17",5,"Henry",73
"Illinois","IL","17",5,"Iroquois",75
"Illinois","IL","17",5,"Jackson",77
"Illinois","IL","17",5,"Jasper",79
"Illinois","IL","17",5,"Jefferson",81
"Illinois","IL","17",5,"Jersey",83
"Illinois","IL","17",5,"Jo Daviess",85
"Illinois","IL","17",5,"Johnson",87
"Illinois","IL","17",5,"Kane",89
"Illinois","IL","17",5,"Kankakee",91
"Illinois","IL","17",5,"Kendall",93
"Illinois","IL","17",5,"Knox",95
"Illinois","IL","17",5,"La Salle",99
"Illinois","IL","17",5,"Lake",97
"Illinois","IL","17",5,"Lawrence",101
"Illinois","IL","17",5,"Lee",103
"Illinois","IL","17",5,"Livingston",105
"Illinois","IL","17",5,"Logan",107
"Illinois","IL","17",5,"Macon",115
"Illinois","IL","17",5,"Macoupin",117
"Illinois","IL","17",5,"Madison",119
"Illinois","IL","17",5,"Marion",121
"Illinois","IL","17",5,"Marshall",123
"Illinois","IL","17",5,"Mason",125
"Illinois","IL","17",5,"Massac",127
"Illinois","IL","17",5,"McDonough",109
"Illinois","IL","17",5,"McHenry",111
"Illinois","IL","17",5,"McLean",113
"Illinois","IL","17",5,"Menard",129
"Illinois","IL","17",5,"Mercer",131
"Illinois","IL","17",5,"Monroe",133
"Illinois","IL","17",5,"Montgomery",135
"Illinois","IL","17",5,"Morgan",137
"Illinois","IL","17",5,"Moultrie",139
"Illinois","IL","17",5,"Ogle",141
"Illinois","IL","17",5,"Peoria",143
"Illinois","IL","17",5,"Perry",145
"Illinois","IL","17",5,"Piatt",147
"Illinois","IL","17",5,"Pike",149
"Illinois","IL","17",5,"Pope",151
"Illinois","IL","17",5,"Pulaski",153
"Illinois","IL","17",5,"Putnam",155
"Illinois","IL","17",5,"Randolph",157
"Illinois","IL","17",5,"Richland",159
"Illinois","IL","17",5,"Rock Island",161
"Illinois","IL","17",5,"Saint Clair",163
"Illinois","IL","17",5,"Saline",165
"Illinois","IL","17",5,"Sangamon",167
"Illinois","IL","17",5,"Schuyler",169
"Illinois","IL","17",5,"Scott",171
"Illinois","IL","17",5,"Shelby",173
"Illinois","IL","17",5,"Stark",175
"Illinois","IL","17",5,"Stephenson",177
"Illinois","IL","17",5,"Tazewell",179
"Illinois","IL","17",5,"Union",181
"Illinois","IL","17",5,"Vermilion",183
"Illinois","IL","17",5,"Wabash",185
"Illinois","IL","17",5,"Warren",187
"Illinois","IL","17",5,"Washington",189
"Illinois","IL","17",5,"Wayne",191
"Illinois","IL","17",5,"White",193
"Illinois","IL","17",5,"Whiteside",195
"Illinois","IL","17",5,"Will",197
"Illinois","IL","17",5,"Williamson",199
"Illinois","IL","17",5,"Winnebago",201
"Illinois","IL","17",5,"Woodford",203
"Indiana","IN","18",5,"Adams",1
"Indiana","IN","18",5,"Allen",3
"Indiana","IN","18",5,"Bartholomew",5
"Indiana","IN","18",5,"Benton",7
"Indiana","IN","18",5,"Blackford",9
"Indiana","IN","18",5,"Boone",11
"Indiana","IN","18",5,"Brown",13
"Indiana","IN","18",5,"Carroll",15
"Indiana","IN","18",5,"Cass",17
"Indiana","IN","18",5,"Clark",19
"Indiana","IN","18",5,"Clay",21
"Indiana","IN","18",5,"Clinton",23
"Indiana","IN","18",5,"Crawford",25
"Indiana","IN","18",5,"Daviess",27
"Indiana","IN","18",5,"DeKalb",33
"Indiana","IN","18",5,"Dearborn",29
"Indiana","IN","18",5,"Decatur",31
"Indiana","IN","18",5,"Delaware",35
"Indiana","IN","18",5,"Dubois",37
"Indiana","IN","18",5,"Elkhart",39
"Indiana","IN","18",5,"Fayette",41
"Indiana","IN","18",5,"Floyd",43
"Indiana","IN","18",5,"Fountain",45
"Indiana","IN","18",5,"Franklin",47
"Indiana","IN","18",5,"Fulton",49
"Indiana","IN","18",5,"Gibson",51
"Indiana","IN","18",5,"Grant",53
"Indiana","IN","18",5,"Greene",55
"Indiana","IN","18",5,"Hamilton",57
"Indiana","IN","18",5,"Hancock",59
"Indiana","IN","18",5,"Harrison",61
"Indiana","IN","18",5,"Hendricks",63
"Indiana","IN","18",5,"Henry",65
"Indiana","IN","18",5,"Howard",67
"Indiana","IN","18",5,"Huntington",69
"Indiana","IN","18",5,"Jackson",71
"Indiana","IN","18",5,"Jasper",73
"Indiana","IN","18",5,"Jay",75
"Indiana","IN","18",5,"Jefferson",77
"Indiana","IN","18",5,"Jennings",79
"Indiana","IN","18",5,"Johnson",81
"Indiana","IN","18",5,"Knox",83
"Indiana","IN","18",5,"Kosciusko",85
"Indiana","IN","18",5,"LaGrange",87
"Indiana","IN","18",5,"LaPorte",91
"Indiana","IN","18",5,"Lake",89
"Indiana","IN","18",5,"Lawrence",93
"Indiana","IN","18",5,"Madison",95
"Indiana","IN","18",5,"Marion",97
"Indiana","IN","18",5,"Marshall",99
"Indiana","IN","18",5,"Martin",101
"Indiana","IN","18",5,"Miami",103
"Indiana","IN","18",5,"Monroe",105
"Indiana","IN","18",5,"Montgomery",107
"Indiana","IN","18",5,"Morgan",109
"Indiana","IN","18",5,"Newton",111
"Indiana","IN","18",5,"Noble",113
"Indiana","IN","18",5,"Ohio",115
"Indiana","IN","18",5,"Orange",117
"Indiana","IN","18",5,"Owen",119
"Indiana","IN","18",5,"Parke",121
"Indiana","IN","18",5,"Perry",123
"Indiana","IN","18",5,"Pike",125
"Indiana","IN","18",5,"Porter",127
"Indiana","IN","18",5,"Posey",129
"Indiana","IN","18",5,"Pulaski",131
"Indiana","IN","18",5,"Putnam",133
"Indiana","IN","18",5,"Randolph",135
"Indiana","IN","18",5,"Ripley",137
"Indiana","IN","18",5,"Rush",139
"Indiana","IN","18",5,"Scott",143
"Indiana","IN","18",5,"Shelby",145
"Indiana","IN","18",5,"Spencer",147
"Indiana","IN","18",5,"St. Joseph",141
"Indiana","IN","18",5,"Starke",149
"Indiana","IN","18",5,"Steuben",151
"Indiana","IN","18",5,"Sullivan",153
"Indiana","IN","18",5,"Switzerland",155
"Indiana","IN","18",5,"Tippecanoe",157
"Indiana","IN","18",5,"Tipton",159
"Indiana","IN","18",5,"Union",161
"Indiana","IN","18",5,"Vanderburgh",163
"Indiana","IN","18",5,"Vermillion",165
"Indiana","IN","18",5,"Vigo",167
"Indiana","IN","18",5,"Wabash",169
"Indiana","IN","18",5,"Warren",171
"Indiana","IN","18",5,"Warrick",173
"Indiana","IN","18",5,"Washington",175
"Indiana","IN","18",5,"Wayne",177
"Indiana","IN","18",5,"Wells",179
"Indiana","IN","18",5,"White",181
"Indiana","IN","18",5,"Whitley",183
"Iowa","IA","19",7,"Adair",1
"Iowa","IA","19",7,"Adams",3
"Iowa","IA","19",7,"Allamakee",5
"Iowa","IA","19",7,"Appanoose",7
"Iowa","IA","19",7,"Audubon",9
"Iowa","IA","19",7,"Benton",11
"Iowa","IA","19",7,"Black Hawk",13
"Iowa","IA","19",7,"Boone",15
"Iowa","IA","19",7,"Bremer",17
"Iowa","IA","19",7,"Buchanan",19
"Iowa","IA","19",7,"Buena Vista",21
"Iowa","IA","19",7,"Butler",23
"Iowa","IA","19",7,"Calhoun",25
"Iowa","IA","19",7,"Carroll",27
"Iowa","IA","19",7,"Cass",29
"Iowa","IA","19",7,"Cedar",31
"Iowa","IA","19",7,"Cerro Gordo",33
"Iowa","IA","19",7,"Cherokee",35
"Iowa","IA","19",7,"Chickasaw",37
"Iowa","IA","19",7,"Clarke",39
"Iowa","IA","19",7,"Clay",41
"Iowa","IA","19",7,"Clayton",43
"Iowa","IA","19",7,"Clinton",45
"Iowa","IA","19",7,"Crawford",47
"Iowa","IA","19",7,"Dallas",49
"Iowa","IA","19",7,"Davis",51
"Iowa","IA","19",7,"Decatur",53
"Iowa","IA","19",7,"Delaware",55
"Iowa","IA","19",7,"Des Moines",57
"Iowa","IA","19",7,"Dickinson",59
"Iowa","IA","19",7,"Dubuque",61
"Iowa","IA","19",7,"Emmet",63
"Iowa","IA","19",7,"Fayette",65
"Iowa","IA","19",7,"Floyd",67
"Iowa","IA","19",7,"Franklin",69
"Iowa","IA","19",7,"Fremont",71
"Iowa","IA","19",7,"Greene",73
"Iowa","IA","19",7,"Grundy",75
"Iowa","IA","19",7,"Guthrie",77
"Iowa","IA","19",7,"Hamilton",79
"Iowa","IA","19",7,"Hancock",81
"Iowa","IA","19",7,"Hardin",83
"Iowa","IA","19",7,"Harrison",85
"Iowa","IA","19",7,"Henry",87
"Iowa","IA","19",7,"Howard",89
"Iowa","IA","19",7,"Humboldt",91
"Iowa","IA","19",7,"Ida",93
"Iowa","IA","19",7,"Iowa",95
"Iowa","IA","19",7,"Jackson",97
"Iowa","IA","19",7,"Jasper",99
"Iowa","IA","19",7,"Jefferson",101
"Iowa","IA","19",7,"Johnson",103
"Iowa","IA","19",7,"Jones",105
"Iowa","IA","19",7,"Keokuk",107
"Iowa","IA","19",7,"Kossuth",109
"Iowa","IA","19",7,"Lee",111
"Iowa","IA","19",7,"Linn",113
"Iowa","IA","19",7,"Louisa",115
"Iowa","IA","19",7,"Lucas",117
"Iowa","IA","19",7,"Lyon",119
"Iowa","IA","19",7,"Madison",121
"Iowa","IA","19",7,"Mahaska",123
"Iowa","IA","19",7,"Marion",125
"Iowa","IA","19",7,"Marshall",127
"Iowa","IA","19",7,"Mills",129
"Iowa","IA","19",7,"Mitchell",131
"Iowa","IA","19",7,"Monona",133
"Iowa","IA","19",7,"Monroe",135
"Iowa","IA","19",7,"Montgomery",137
"Iowa","IA","19",7,"Muscatine",139
"Iowa","IA","19",7,"O'Brien",141
"Iowa","IA","19",7,"Osceola",143
"Iowa","IA","19",7,"Page",145
"Iowa","IA","19",7,"Palo Alto",147
"Iowa","IA","19",7,"Plymouth",149
"Iowa","IA","19",7,"Pocahontas",151
"Iowa","IA","19",7,"Polk",153
"Iowa","IA","19",7,"Pottawattamie",155
"Iowa","IA","19",7,"Poweshiek",157
"Iowa","IA","19",7,"Ringgold",159
"Iowa","IA","19",7,"Sac",161
"Iowa","IA","19",7,"Scott",163
"Iowa","IA","19",7,"Shelby",165
"Iowa","IA","19",7,"Sioux",167
"Iowa","IA","19",7,"Story",169
"Iowa","IA","19",7,"Tama",171
"Iowa","IA","19",7,"Taylor",173
"Iowa","IA","19",7,"Union",175
"Iowa","IA","19",7,"Van Buren",177
"Iowa","IA","19",7,"Wapello",179
"Iowa","IA","19",7,"Warren",181
"Iowa","IA","19",7,"Washington",183
"Iowa","IA","19",7,"Wayne",185
"Iowa","IA","19",7,"Webster",187
"Iowa","IA","19",7,"Winnebago",189
"Iowa","IA","19",7,"Winneshiek",191
"Iowa","IA","19",7,"Woodbury",193
"Iowa","IA","19",7,"Worth",195
"Iowa","IA","19",7,"Wright",197
"Kansas","KS","20",7,"Allen",1
"Kansas","KS","20",7,"Anderson",3
"Kansas","KS","20",7,"Atchison",5
"Kansas","KS","20",7,"Barber",7
"Kansas","KS","20",7,"Barton",9
"Kansas","KS","20",7,"Bourbon",11
"Kansas","KS","20",7,"Brown",13
"Kansas","KS","20",7,"Butler",15
"Kansas","KS","20",7,"Chase",17
"Kansas","KS","20",7,"Chautauqua",19
"Kansas","KS","20",7,"Cherokee",21
"Kansas","KS","20",7,"Cheyenne",23
"Kansas","KS","20",7,"Clark",25
"Kansas","KS","20",7,"Clay",27
"Kansas","KS","20",7,"Cloud",29
"Kansas","KS","20",7,"Coffey",31
"Kansas","KS","20",7,"Comanche",33
"Kansas","KS","20",7,"Cowley",35
"Kansas","KS","20",7,"Crawford",37
"Kansas","KS","20",7,"Decatur",39
"Kansas","KS","20",7,"Dickinson",41
"Kansas","KS","20",7,"Doniphan",43
"Kansas","KS","20",7,"Douglas",45
"Kansas","KS","20",7,"Edwards",47
"Kansas","KS","20",7,"Elk",49
"Kansas","KS","20",7,"Ellis",51
"Kansas","KS","20",7,"Ellsworth",53
"Kansas","KS","20",7,"Finney",55
"Kansas","KS","20",7,"Ford",57
"Kansas","KS","20",7,"Franklin",59
"Kansas","KS","20",7,"Geary",61
"Kansas","KS","20",7,"Gove",63
"Kansas","KS","20",7,"Graham",65
"Kansas","KS","20",7,"Grant",67
"Kansas","KS","20",7,"Gray",69
"Kansas","KS","20",7,"Greeley",71
"Kansas","KS","20",7,"Greenwood",73
"Kansas","KS","20",7,"Hamilton",75
"Kansas","KS","20",7,"Harper",77
"Kansas","KS","20",7,"Harvey",79
"Kansas","KS","20",7,"Haskell",81
"Kansas","KS","20",7,"Hodgeman",83
"Kansas","KS","20",7,"Jackson",85
"Kansas","KS","20",7,"Jefferson",87
"Kansas","KS","20",7,"Jewell",89
"Kansas","KS","20",7,"Johnson",91
"Kansas","KS","20",7,"Kearny",93
"Kansas","KS","20",7,"Kingman",95
"Kansas","KS","20",7,"Kiowa",97
"Kansas","KS","20",7,"Labette",99
"Kansas","KS","20",7,"Lane",101
"Kansas","KS","20",7,"Leavenworth",103
"Kansas","KS","20",7,"Lincoln",105
"Kansas","KS","20",7,"Linn",107
"Kansas","KS","20",7,"Logan",109
"Kansas","KS","20",7,"Lyon",111
"Kansas","KS","20",7,"Marion",115
"Kansas","KS","20",7,"Marshall",117
"Kansas","KS","20",7,"McPherson",113
"Kansas","KS","20",7,"Meade",119
"Kansas","KS","20",7,"Miami",121
"Kansas","KS","20",7,"Mitchell",123
"Kansas","KS","20",7,"Montgomery",125
"Kansas","KS","20",7,"Morris",127
"Kansas","KS","20",7,"Morton",129
"Kansas","KS","20",7,"Nemaha",131
"Kansas","KS","20",7,"Neosho",133
"Kansas","KS","20",7,"Ness",135
"Kansas","KS","20",7,"Norton",137
"Kansas","KS","20",7,"Osage",139
"Kansas","KS","20",7,"Osborne",141
"Kansas","KS","20",7,"Ottawa",143
"Kansas","KS","20",7,"Pawnee",145
"Kansas","KS","20",7,"Phillips",147
"Kansas","KS","20",7,"Pottawatomie",149
"Kansas","KS","20",7,"Pratt",151
"Kansas","KS","20",7,"Rawlins",153
"Kansas","KS","20",7,"Reno",155
"Kansas","KS","20",7,"Republic",157
"Kansas","KS","20",7,"Rice",159
"Kansas","KS","20",7,"Riley",161
"Kansas","KS","20",7,"Rooks",163
"Kansas","KS","20",7,"Rush",165
"Kansas","KS","20",7,"Russell",167
"Kansas","KS","20",7,"Saline",169
"Kansas","KS","20",7,"Scott",171
"Kansas","KS","20",7,"Sedgwick",173
"Kansas","KS","20",7,"Seward",175
"Kansas","KS","20",7,"Shawnee",177
"Kansas","KS","20",7,"Sheridan",179
"Kansas","KS","20",7,"Sherman",181
"Kansas","KS","20",7,"Smith",183
"Kansas","KS","20",7,"Stafford",185
"Kansas","KS","20",7,"Stanton",187
"Kansas","KS","20",7,"Stevens",189
"Kansas","KS","20",7,"Sumner",191
"Kansas","KS","20",7,"Thomas",193
"Kansas","KS","20",7,"Trego",195
"Kansas","KS","20",7,"Wabaunsee",197
"Kansas","KS","20",7,"Wallace",199
"Kansas","KS","20",7,"Washington",201
"Kansas","KS","20",7,"Wichita",203
"Kansas","KS","20",7,"Wilson",205
"Kansas","KS","20",7,"Woodson",207
"Kansas","KS","20",7,"Wyandotte",209
"Kentucky","KY","21",4,"Adair",1
"Kentucky","KY","21",4,"Allen",3
"Kentucky","KY","21",4,"Anderson",5
"Kentucky","KY","21",4,"Ballard",7
"Kentucky","KY","21",4,"Barren",9
"Kentucky","KY","21",4,"Bath",11
"Kentucky","KY","21",4,"Bell",13
"Kentucky","KY","21",4,"Boone",15
"Kentucky","KY","21",4,"Bourbon",17
"Kentucky","KY","21",4,"Boyd",19
"Kentucky","KY","21",4,"Boyle",21
"Kentucky","KY","21",4,"Bracken",23
"Kentucky","KY","21",4,"Breathitt",25
"Kentucky","KY","21",4,"Breckinridge",27
"Kentucky","KY","21",4,"Bullitt",29
"Kentucky","KY","21",4,"Butler",31
"Kentucky","KY","21",4,"Caldwell",33
"Kentucky","KY","21",4,"Calloway",35
"Kentucky","KY","21",4,"Campbell",37
"Kentucky","KY","21",4,"Carlisle",39
"Kentucky","KY","21",4,"Carroll",41
"Kentucky","KY","21",4,"Carter",43
"Kentucky","KY","21",4,"Casey",45
"Kentucky","KY","21",4,"Christian",47
"Kentucky","KY","21",4,"Clark",49
"Kentucky","KY","21",4,"Clay",51
"Kentucky","KY","21",4,"Clinton",53
"Kentucky","KY","21",4,"Crittenden",55
"Kentucky","KY","21",4,"Cumberland",57
"Kentucky","KY","21",4,"Daviess",59
"Kentucky","KY","21",4,"Edmonson",61
"Kentucky","KY","21",4,"Elliott",63
"Kentucky","KY","21",4,"Estill",65
"Kentucky","KY","21",4,"Fayette",67
"Kentucky","KY","21",4,"Fleming",69
"Kentucky","KY","21",4,"Floyd",71
"Kentucky","KY","21",4,"Franklin",73
"Kentucky","KY","21",4,"Fulton",75
"Kentucky","KY","21",4,"Gallatin",77
"Kentucky","KY","21",4,"Garrard",79
"Kentucky","KY","21",4,"Grant",81
"Kentucky","KY","21",4,"Graves",83
"Kentucky","KY","21",4,"Grayson",85
"Kentucky","KY","21",4,"Green",87
"Kentucky","KY","21",4,"Greenup",89
"Kentucky","KY","21",4,"Hancock",91
"Kentucky","KY","21",4,"Hardin",93
"Kentucky","KY","21",4,"Harlan",95
"Kentucky","KY","21",4,"Harrison",97
"Kentucky","KY","21",4,"Hart",99
"Kentucky","KY","21",4,"Henderson",101
"Kentucky","KY","21",4,"Henry",103
"Kentucky","KY","21",4,"Hickman",105
"Kentucky","KY","21",4,"Hopkins",107
"Kentucky","KY","21",4,"Jackson",109
"Kentucky","KY","21",4,"Jefferson",111
"Kentucky","KY","21",4,"Jessamine",113
"Kentucky","KY","21",4,"Johnson",115
"Kentucky","KY","21",4,"Kenton",117
"Kentucky","KY","21",4,"Knott",119
"Kentucky","KY","21",4,"Knox",121
"Kentucky","KY","21",4,"Larue",123
"Kentucky","KY","21",4,"Laurel",125
"Kentucky","KY","21",4,"Lawrence",127
"Kentucky","KY","21",4,"Lee",129
"Kentucky","KY","21",4,"Leslie",131
"Kentucky","KY","21",4,"Letcher",133
"Kentucky","KY","21",4,"Lewis",135
"Kentucky","KY","21",4,"Lincoln",137
"Kentucky","KY","21",4,"Livingston",139
"Kentucky","KY","21",4,"Logan",141
"Kentucky","KY","21",4,"Lyon",143
"Kentucky","KY","21",4,"Madison",151
"Kentucky","KY","21",4,"Magoffin",153
"Kentucky","KY","21",4,"Marion",155
"Kentucky","KY","21",4,"Marshall",157
"Kentucky","KY","21",4,"Martin",159
"Kentucky","KY","21",4,"Mason",161
"Kentucky","KY","21",4,"McCracken",145
"Kentucky","KY","21",4,"McCreary",147
"Kentucky","KY","21",4,"McLean",149
"Kentucky","KY","21",4,"Meade",163
"Kentucky","KY","21",4,"Menifee",165
"Kentucky","KY","21",4,"Mercer",167
"Kentucky","KY","21",4,"Metcalfe",169
"Kentucky","KY","21",4,"Monroe",171
"Kentucky","KY","21",4,"Montgomery",173
"Kentucky","KY","21",4,"Morgan",175
"Kentucky","KY","21",4,"Muhlenberg",177
"Kentucky","KY","21",4,"Nelson",179
"Kentucky","KY","21",4,"Nicholas",181
"Kentucky","KY","21",4,"Ohio",183
"Kentucky","KY","21",4,"Oldham",185
"Kentucky","KY","21",4,"Owen",187
"Kentucky","KY","21",4,"Owsley",189
"Kentucky","KY","21",4,"Pendleton",191
"Kentucky","KY","21",4,"Perry",193
"Kentucky","KY","21",4,"Pike",195
"Kentucky","KY","21",4,"Powell",197
"Kentucky","KY","21",4,"Pulaski",199
"Kentucky","KY","21",4,"Robertson",201
"Kentucky","KY","21",4,"Rockcastle",203
"Kentucky","KY","21",4,"Rowan",205
"Kentucky","KY","21",4,"Russell",207
"Kentucky","KY","21",4,"Scott",209
"Kentucky","KY","21",4,"Shelby",211
"Kentucky","KY","21",4,"Simpson",213
"Kentucky","KY","21",4,"Spencer",215
"Kentucky","KY","21",4,"Taylor",217
"Kentucky","KY","21",4,"Todd",219
"Kentucky","KY","21",4,"Trigg",221
"Kentucky","KY","21",4,"Trimble",223
"Kentucky","KY","21",4,"Union",225
"Kentucky","KY","21",4,"Warren",227
"Kentucky","KY","21",4,"Washington",229
"Kentucky","KY","21",4,"Wayne",231
"Kentucky","KY","21",4,"Webster",233
"Kentucky","KY","21",4,"Whitley",235
"Kentucky","KY","21",4,"Wolfe",237
"Kentucky","KY","21",4,"Woodford",239
"Louisiana","LA","22",6,"Acadia",1
"Louisiana","LA","22",6,"Allen",3
"Louisiana","LA","22",6,"Ascension",5
"Louisiana","LA","22",6,"Assumption",7
"Louisiana","LA","22",6,"Avoyelles",9
"Louisiana","LA","22",6,"Beauregard",11
"Louisiana","LA","22",6,"Bienville",13
"Louisiana","LA","22",6,"Bossier",15
"Louisiana","LA","22",6,"Caddo",17
"Louisiana","LA","22",6,"Calcasieu",19
"Louisiana","LA","22",6,"Caldwell",21
"Louisiana","LA","22",6,"Cameron",23
"Louisiana","LA","22",6,"Catahoula",25
"Louisiana","LA","22",6,"Claiborne",27
"Louisiana","LA","22",6,"Concordia",29
"Louisiana","LA","22",6,"De Soto",31
"Louisiana","LA","22",6,"East Baton Rouge",33
"Louisiana","LA","22",6,"East Carroll",35
"Louisiana","LA","22",6,"East Feliciana",37
"Louisiana","LA","22",6,"Evangeline",39
"Louisiana","LA","22",6,"Franklin",41
"Louisiana","LA","22",6,"Grant",43
"Louisiana","LA","22",6,"Iberia",45
"Louisiana","LA","22",6,"Iberville",47
"Louisiana","LA","22",6,"Jackson",49
"Louisiana","LA","22",6,"Jefferson",51
"Louisiana","LA","22",6,"Jefferson Davis",53
"Louisiana","LA","22",6,"La Salle",59
"Louisiana","LA","22",6,"Lafayette",55
"Louisiana","LA","22",6,"Lafourche",57
"Louisiana","LA","22",6,"Lincoln",61
"Louisiana","LA","22",6,"Livingston",63
"Louisiana","LA","22",6,"Madison",65
"Louisiana","LA","22",6,"Morehouse",67
"Louisiana","LA","22",6,"Natchitoches",69
"Louisiana","LA","22",6,"Orleans",71
"Louisiana","LA","22",6,"Ouachita",73
"Louisiana","LA","22",6,"Plaquemines",75
"Louisiana","LA","22",6,"Pointe Coupee",77
"Louisiana","LA","22",6,"Rapides",79
"Louisiana","LA","22",6,"Red River",81
"Louisiana","LA","22",6,"Richland",83
"Louisiana","LA","22",6,"Sabine",85
"Louisiana","LA","22",6,"St. Bernard",87
"Louisiana","LA","22",6,"St. Charles",89
"Louisiana","LA","22",6,"St. Helena",91
"Louisiana","LA","22",6,"St. James",93
"Louisiana","LA","22",6,"St. John the Baptist",95
"Louisiana","LA","22",6,"St. Landry",97
"Louisiana","LA","22",6,"St. Martin",99
"Louisiana","LA","22",6,"St. Mary",101
"Louisiana","LA","22",6,"St. Tammany",103
"Louisiana","LA","22",6,"Tangipahoa",105
"Louisiana","LA","22",6,"Tensas",107
"Louisiana","LA","22",6,"Terrebonne",109
"Louisiana","LA","22",6,"Union",111
"Louisiana","LA","22",6,"Vermilion",113
"Louisiana","LA","22",6,"Vernon",115
"Louisiana","LA","22",6,"Washington",117
"Louisiana","LA","22",6,"Webster",119
"Louisiana","LA","22",6,"West Baton Rouge",121
"Louisiana","LA","22",6,"West Carroll",123
"Louisiana","LA","22",6,"West Feliciana",125
"Louisiana","LA","22",6,"Winn",127
"Maine","ME","23",1,"Androscoggin",1
"Maine","ME","23",1,"Aroostook",3
"Maine","ME","23",1,"Cumberland",5
"Maine","ME","23",1,"Franklin",7
"Maine","ME","23",1,"Hancock",9
"Maine","ME","23",1,"Kennebec",11
"Maine","ME","23",1,"Knox",13
"Maine","ME","23",1,"Lincoln",15
"Maine","ME","23",1,"MOBILE MONITORS",901
"Maine","ME","23",1,"Oxford",17
"Maine","ME","23",1,"Penobscot",19
"Maine","ME","23",1,"Piscataquis",21
"Maine","ME","23",1,"Sagadahoc",23
"Maine","ME","23",1,"Somerset",25
"Maine","ME","23",1,"Waldo",27
"Maine","ME","23",1,"Washington",29
"Maine","ME","23",1,"York",31
"Maryland","MD","24",3,"Allegany",1
"Maryland","MD","24",3,"Anne Arundel",3
"Maryland","MD","24",3,"Baltimore",5
"Maryland","MD","24",3,"Baltimore (City)",510
"Maryland","MD","24",3,"Calvert",9
"Maryland","MD","24",3,"Caroline",11
"Maryland","MD","24",3,"Carroll",13
"Maryland","MD","24",3,"Cecil",15
"Maryland","MD","24",3,"Charles",17
"Maryland","MD","24",3,"Dorchester",19
"Maryland","MD","24",3,"Frederick",21
"Maryland","MD","24",3,"Garrett",23
"Maryland","MD","24",3,"Harford",25
"Maryland","MD","24",3,"Howard",27
"Maryland","MD","24",3,"Kent",29
"Maryland","MD","24",3,"Montgomery",31
"Maryland","MD","24",3,"Prince George's",33
"Maryland","MD","24",3,"Queen Anne's",35
"Maryland","MD","24",3,"Somerset",39
"Maryland","MD","24",3,"St. Mary's",37
"Maryland","MD","24",3,"Talbot",41
"Maryland","MD","24",3,"Washington",43
"Maryland","MD","24",3,"Wicomico",45
"Maryland","MD","24",3,"Worcester",47
"Massachusetts","MA","25",1,"Barnstable",1
"Massachusetts","MA","25",1,"Berkshire",3
"Massachusetts","MA","25",1,"Bristol",5
"Massachusetts","MA","25",1,"Dukes",7
"Massachusetts","MA","25",1,"Essex",9
"Massachusetts","MA","25",1,"Franklin",11
"Massachusetts","MA","25",1,"Hampden",13
"Massachusetts","MA","25",1,"Hampshire",15
"Massachusetts","MA","25",1,"Middlesex",17
"Massachusetts","MA","25",1,"Nantucket",19
"Massachusetts","MA","25",1,"Norfolk",21
"Massachusetts","MA","25",1,"Plymouth",23
"Massachusetts","MA","25",1,"Suffolk",25
"Massachusetts","MA","25",1,"Worcester",27
"Michigan","MI","26",5,"Alcona",1
"Michigan","MI","26",5,"Alger",3
"Michigan","MI","26",5,"Allegan",5
